d_3p_del,d_5p_del,d_gene,count
9,3,IGHD3-22*01,141
3,11,IGHD2-2*02,4
6,17,IGHD3/OR15-3b*01,17
7,1,IGHD5-12*01,2
12,13,IGHD2-2*03,1
1,8,IGHD2-21*02,27
8,4,IGHD3-9*01,30
7,0,IGHD2-21*01,3
2,12,IGHD3-16*01,1
10,6,IGHD2-15*01,12
10,8,IGHD2-21*02,24
1,2,IGHD1-26*01,20
8,5,IGHD3-22*01,24
19,0,IGHD2-8*02,2
10,1,IGHD5/OR15-5b*01,2
25,3,IGHD3-16*02,1
13,7,IGHD2-2*03,2
1,14,IGHD2-15*01,26
5,1,IGHD2-8*01,5
9,18,IGHD3-16*02,6
3,7,IGHD6-6*01,24
2,5,IGHD4-17*01,14
6,8,IGHD3-3*02,1
14,7,IGHD3-9*01,9
20,2,IGHD2-21*02,3
5,2,IGHD3-10*01,144
8,14,IGHD3-16*01,15
1,13,IGHD3-16*02,3
4,1,IGHD3-9*01,23
5,10,IGHD2-2*03,14
4,7,IGHD3-3*01,5
3,4,IGHD4-23*01,17
2,7,IGHD3-22*01,14
6,4,IGHD3-3*01,17
16,5,IGHD3-10*01,3
11,2,IGHD3/OR15-3b*01,3
10,6,IGHD5-12*01,4
3,19,IGHD2/OR15-2b*01,1
9,3,IGHD3/OR15-3b*01,7
6,6,IGHD5-5*01,1
0,12,IGHD6-13*01,5
4,20,IGHD2-2*03,1
15,9,IGHD3-10*01,3
1,11,IGHD5-12*01,2
4,7,IGHD5/OR15-5b*01,4
10,4,IGHD2/OR15-2b*01,2
8,16,IGHD2-2*03,1
5,8,IGHD2-21*02,48
8,11,IGHD2-21*02,1
0,15,IGHD3/OR15-3b*01,12
7,0,IGHD5/OR15-5b*01,6
11,4,IGHD3-10*01,76
5,6,IGHD3-22*01,91
2,4,IGHD1-7*01,8
0,15,IGHD4-23*01,7
5,3,IGHD3-10*02,4
6,10,IGHD2-21*02,18
0,7,IGHD1-20*01,24
5,4,IGHD2-8*02,3
0,14,IGHD2-15*01,84
17,1,IGHD3-3*02,1
0,4,IGHD7-27*01,30
18,1,IGHD3-22*01,2
15,2,IGHD2-21*02,2
7,0,IGHD3-3*02,3
3,8,IGHD3-10*01,26
0,26,IGHD3-16*01,1
2,3,IGHD7-27*01,7
7,6,IGHD2-15*01,25
2,10,IGHD2-8*02,6
5,0,IGHD1-14*01,4
9,0,IGHD1-26*01,23
1,0,IGHD5/OR15-5b*01,4
1,7,IGHD2-2*03,23
11,7,IGHD3-10*01,93
10,0,IGHD6-19*01,6
6,7,IGHD2-8*02,4
8,1,IGHD3-3*01,35
4,15,IGHD3-16*02,1
11,5,IGHD2-2*03,2
8,17,IGHD2/OR15-2b*01,3
5,4,IGHD5-5*01,12
6,7,IGHD2-21*02,36
15,1,IGHD2-8*01,4
1,1,IGHD3/OR15-3b*01,2
6,8,IGHD6-19*01,29
7,5,IGHD2-21*01,41
9,3,IGHD3-10*01,148
0,12,IGHD4-23*01,2
1,11,IGHD3-3*02,8
3,1,IGHD5-5*01,64
3,13,IGHD2-21*02,6
0,1,IGHD6-19*01,142
1,0,IGHD2-2*03,15
5,1,IGHD1/OR15-1b*01,1
5,10,IGHD2-21*02,9
1,6,IGHD6-13*01,178
11,2,IGHD2-2*03,4
10,6,IGHD5-5*01,3
16,2,IGHD5-24*01,1
4,13,IGHD5/OR15-5b*01,2
1,5,IGHD5-5*01,13
2,4,IGHD3-10*02,2
1,6,IGHD1-20*01,4
7,4,IGHD5-12*01,3
10,9,IGHD2-15*01,15
7,0,IGHD2-2*02,31
5,3,IGHD6-6*01,4
6,6,IGHD2-15*01,38
1,6,IGHD2-2*02,40
1,0,IGHD3-22*01,16
5,4,IGHD5-24*01,10
6,5,IGHD2-8*02,16
6,15,IGHD3/OR15-3b*01,3
3,21,IGHD3-16*02,1
9,8,IGHD6-13*01,1
1,2,IGHD1-7*01,5
7,11,IGHD2-21*01,1
0,11,IGHD6-25*01,3
7,13,IGHD2-8*01,2
17,2,IGHD3-10*01,1
0,3,IGHD3-9*01,8
14,7,IGHD3-16*02,13
7,4,IGHD3-16*01,4
5,23,IGHD3-16*01,2
22,3,IGHD3-22*01,1
7,16,IGHD3-16*01,2
4,5,IGHD4-4*01,8
6,6,IGHD6-19*01,14
4,7,IGHD3-22*01,35
0,23,IGHD3/OR15-3b*01,4
5,5,IGHD4-23*01,7
7,9,IGHD2-15*01,11
5,11,IGHD2-8*01,7
2,11,IGHD2-2*02,34
7,10,IGHD2-21*01,4
3,15,IGHD2-2*03,16
0,6,IGHD3-10*02,1
0,12,IGHD2-8*02,5
1,0,IGHD5-12*01,34
1,7,IGHD1-26*01,22
14,10,IGHD2-15*01,1
9,12,IGHD2-2*03,16
2,10,IGHD3-9*01,10
9,4,IGHD3-10*02,18
2,4,IGHD3-9*01,22
4,8,IGHD6-13*01,8
10,6,IGHD2-21*02,10
5,10,IGHD2-15*01,12
0,4,IGHD2-8*01,2
5,4,IGHD3/OR15-3b*01,4
20,5,IGHD3-3*02,2
3,2,IGHD4-4*01,16
16,6,IGHD3/OR15-3b*01,1
0,1,IGHD3-22*01,29
1,29,IGHD3-16*01,2
2,10,IGHD4-23*01,1
6,0,IGHD2-8*02,2
13,17,IGHD3-16*02,27
1,10,IGHD5-12*01,4
1,17,IGHD3-16*02,4
6,20,IGHD2/OR15-2b*01,7
7,3,IGHD3-3*01,25
8,12,IGHD2-21*02,1
7,2,IGHD6-19*01,24
9,11,IGHD3-10*02,9
10,2,IGHD5-5*01,11
3,3,IGHD4-4*01,9
3,9,IGHD1/OR15-1b*01,1
10,14,IGHD2-15*01,3
3,6,IGHD7-27*01,8
3,11,IGHD2-8*01,2
8,3,IGHD3-16*01,6
1,2,IGHD6-6*01,44
4,3,IGHD4/OR15-4b*01,3
7,1,IGHD1-14*01,1
0,8,IGHD1-14*01,5
3,19,IGHD5/OR15-5b*01,1
1,13,IGHD2-2*02,15
19,6,IGHD3-9*01,1
6,12,IGHD2-21*02,2
1,10,IGHD5/OR15-5b*01,1
1,0,IGHD3-3*02,1
9,4,IGHD3-9*01,20
2,2,IGHD4-17*01,25
2,4,IGHD2/OR15-2b*01,5
13,0,IGHD5/OR15-5b*01,8
5,0,IGHD1-26*01,63
24,3,IGHD3-16*02,10
9,3,IGHD4-23*01,3
1,9,IGHD6-6*01,2
8,9,IGHD2/OR15-2b*01,1
6,6,IGHD2-8*02,2
17,4,IGHD3-9*01,1
10,3,IGHD4-23*01,7
12,9,IGHD3-10*01,46
7,5,IGHD3-10*01,134
0,11,IGHD3-16*02,1
15,13,IGHD3-9*01,1
4,13,IGHD3-3*02,11
15,11,IGHD3-9*01,1
8,9,IGHD2-15*01,5
13,6,IGHD3-10*01,30
5,10,IGHD3-10*02,17
16,2,IGHD3-10*02,3
1,1,IGHD6-13*01,79
10,13,IGHD3-9*01,3
4,4,IGHD5/OR15-5b*01,5
0,8,IGHD5/OR15-5b*01,2
0,0,IGHD4-23*01,49
11,7,IGHD3-16*02,7
6,6,IGHD3-22*01,28
11,1,IGHD3-16*02,5
17,3,IGHD5/OR15-5b*01,1
5,15,IGHD3-3*02,15
1,4,IGHD2-2*02,59
5,1,IGHD2-15*01,123
0,6,IGHD2-15*01,39
5,3,IGHD2-21*02,6
0,11,IGHD1/OR15-1b*01,6
5,3,IGHD3/OR15-3b*01,6
7,8,IGHD2-21*02,31
13,5,IGHD3-10*01,30
3,6,IGHD1/OR15-1b*01,3
0,12,IGHD3-22*01,14
3,8,IGHD2-21*01,3
21,0,IGHD3-9*01,8
4,4,IGHD2-21*01,2
15,5,IGHD2-8*02,2
10,12,IGHD3-16*02,17
11,9,IGHD3-3*02,10
5,0,IGHD6-13*01,50
5,6,IGHD4-4*01,1
3,11,IGHD3-16*01,1
4,10,IGHD3-9*01,8
2,4,IGHD6-19*01,63
25,3,IGHD3/OR15-3b*01,1
9,0,IGHD3/OR15-3b*01,10
3,1,IGHD2-21*01,6
15,4,IGHD3-10*02,10
3,3,IGHD3-16*02,2
12,3,IGHD3-10*02,9
8,0,IGHD3-3*01,97
10,17,IGHD3-16*02,18
5,16,IGHD2-2*03,20
0,3,IGHD6-25*01,28
7,1,IGHD5-24*01,31
14,17,IGHD3-16*02,18
14,15,IGHD3-16*02,17
6,1,IGHD4/OR15-4b*01,12
14,5,IGHD3-16*02,5
0,2,IGHD6-13*01,160
2,0,IGHD1-26*01,102
6,2,IGHD2-8*01,8
1,16,IGHD2-8*02,18
1,26,IGHD2/OR15-2b*01,1
14,4,IGHD3-10*01,8
18,3,IGHD3-22*01,2
6,5,IGHD5-5*01,4
5,4,IGHD3-10*02,1
1,7,IGHD6-6*01,17
0,2,IGHD1-20*01,22
8,9,IGHD5/OR15-5b*01,1
2,2,IGHD2-8*01,2
10,0,IGHD3/OR15-3b*01,13
0,2,IGHD3-22*01,22
6,12,IGHD2/OR15-2b*01,3
5,8,IGHD5-12*01,19
4,6,IGHD4-4*01,1
15,1,IGHD5/OR15-5b*01,3
8,9,IGHD3-3*02,7
12,9,IGHD2-8*02,3
7,7,IGHD5/OR15-5b*01,2
13,3,IGHD5-24*01,1
2,15,IGHD3-16*02,5
0,6,IGHD6-19*01,208
0,1,IGHD6-25*01,21
5,9,IGHD3-22*01,52
2,15,IGHD3-22*01,8
5,5,IGHD3-10*02,4
1,21,IGHD3-16*01,1
0,3,IGHD3-22*01,61
7,7,IGHD3-3*02,15
13,3,IGHD3-16*02,4
1,18,IGHD2-2*03,12
25,2,IGHD3-16*02,1
5,13,IGHD2-8*01,1
13,15,IGHD3-16*02,17
0,13,IGHD5/OR15-5b*01,3
4,15,IGHD3/OR15-3b*01,6
1,8,IGHD5-12*01,9
6,11,IGHD2/OR15-2b*01,22
6,6,IGHD2/OR15-2b*01,2
0,16,IGHD3-3*02,2
10,9,IGHD2-8*02,2
2,8,IGHD2-8*02,3
7,7,IGHD2-2*03,21
8,10,IGHD5/OR15-5b*01,1
8,7,IGHD3-16*02,7
4,17,IGHD2/OR15-2b*01,3
1,1,IGHD2-2*03,47
8,3,IGHD2-21*02,2
6,5,IGHD3-10*01,31
1,14,IGHD3-16*01,19
11,9,IGHD2-8*01,1
2,12,IGHD3-22*01,4
9,3,IGHD4/OR15-4b*01,1
8,11,IGHD3-16*01,4
9,7,IGHD2-21*02,17
4,1,IGHD3-3*02,3
19,0,IGHD3/OR15-3b*01,5
6,9,IGHD2-8*01,3
4,2,IGHD5-5*01,67
6,18,IGHD2-21*02,1
4,12,IGHD3-9*01,4
20,0,IGHD3-22*01,3
11,0,IGHD2-8*02,3
3,2,IGHD5/OR15-5b*01,5
8,1,IGHD6-6*01,1
2,14,IGHD2/OR15-2b*01,1
5,5,IGHD3-9*01,6
8,18,IGHD3-16*01,35
0,0,IGHD7-27*01,104
20,1,IGHD2-21*02,1
15,3,IGHD3-3*02,2
3,3,IGHD2-21*01,11
5,7,IGHD3-10*02,6
6,7,IGHD2-15*01,48
3,3,IGHD6-25*01,9
4,4,IGHD1-1*01,5
8,13,IGHD3-16*02,8
15,5,IGHD2/OR15-2b*01,1
5,3,IGHD5-12*01,14
1,14,IGHD3-10*02,5
0,3,IGHD3-16*02,3
3,5,IGHD2-21*02,15
2,0,IGHD2-21*02,6
0,13,IGHD3-22*01,18
22,1,IGHD2/OR15-2b*01,7
5,2,IGHD2-21*02,21
2,0,IGHD1-1*01,24
6,8,IGHD2/OR15-2b*01,4
0,8,IGHD2/OR15-2b*01,2
4,0,IGHD1-14*01,8
6,4,IGHD3-22*01,45
9,1,IGHD2-21*02,5
12,8,IGHD3/OR15-3b*01,1
4,5,IGHD2-8*01,1
2,6,IGHD3-3*02,1
4,5,IGHD5-24*01,23
0,7,IGHD3-10*01,27
16,5,IGHD3/OR15-3b*01,1
9,19,IGHD3-16*01,2
13,4,IGHD2-8*02,1
0,18,IGHD2-21*02,1
6,3,IGHD1-1*01,15
10,7,IGHD2-15*01,8
0,13,IGHD2-8*01,3
2,8,IGHD1-14*01,4
7,14,IGHD3-3*02,5
4,3,IGHD4-17*01,20
12,12,IGHD2-8*02,1
10,1,IGHD3-22*01,97
8,9,IGHD3-16*01,3
5,9,IGHD2-15*01,10
15,2,IGHD6-6*01,3
0,2,IGHD1-7*01,17
6,5,IGHD3-3*01,18
8,10,IGHD3-10*01,78
1,7,IGHD2-21*02,18
18,1,IGHD2-2*03,2
2,7,IGHD4-17*01,4
10,13,IGHD3-16*02,81
4,7,IGHD2-21*02,15
9,3,IGHD1-26*01,5
10,3,IGHD3-16*02,7
4,10,IGHD6-25*01,1
8,11,IGHD3/OR15-3b*01,12
15,6,IGHD3-3*01,12
5,4,IGHD1-14*01,8
3,5,IGHD4-23*01,11
13,8,IGHD3-10*02,4
18,5,IGHD3-3*02,1
11,3,IGHD5-5*01,1
1,4,IGHD6-13*01,50
4,17,IGHD3-10*02,2
9,1,IGHD2-15*01,5
17,0,IGHD2/OR15-2b*01,2
1,4,IGHD3-9*01,2
4,1,IGHD3-10*02,2
13,5,IGHD2-15*01,1
15,3,IGHD3-10*02,1
7,12,IGHD2-2*03,2
2,7,IGHD5-12*01,29
1,10,IGHD2-2*03,8
5,6,IGHD5/OR15-5b*01,5
5,6,IGHD2-8*02,5
5,8,IGHD4-17*01,1
0,14,IGHD4-23*01,1
9,13,IGHD3/OR15-3b*01,3
10,0,IGHD4/OR15-4b*01,34
1,15,IGHD3-3*02,12
2,3,IGHD3-3*02,1
2,7,IGHD3-16*02,3
10,9,IGHD3-10*01,108
5,2,IGHD1-26*01,21
20,6,IGHD3-3*01,1
2,13,IGHD3-22*01,22
3,12,IGHD2-8*02,2
19,0,IGHD3-3*01,1
6,4,IGHD2-8*02,1
5,6,IGHD1-14*01,1
20,1,IGHD3-22*01,3
2,9,IGHD3-10*01,12
1,24,IGHD3-16*01,1
18,2,IGHD3-10*02,2
18,1,IGHD3/OR15-3b*01,2
3,9,IGHD6-19*01,58
6,9,IGHD6-19*01,1
10,8,IGHD3-22*01,34
2,2,IGHD5-24*01,43
4,6,IGHD3-3*02,6
8,5,IGHD6-19*01,3
11,1,IGHD3-3*01,21
1,5,IGHD2-8*02,13
3,2,IGHD2-21*01,6
1,19,IGHD2-2*02,11
20,2,IGHD3-22*01,4
2,1,IGHD3-3*02,1
5,12,IGHD2-8*01,3
5,4,IGHD4-23*01,6
12,1,IGHD4-4*01,1
1,14,IGHD6-6*01,1
3,15,IGHD3-3*02,10
10,2,IGHD4/OR15-4b*01,4
15,0,IGHD2-2*03,3
0,11,IGHD2-8*02,4
12,5,IGHD3-16*02,6
12,15,IGHD3-16*02,35
12,17,IGHD3-16*02,26
4,10,IGHD3-22*01,22
1,10,IGHD3-22*01,43
5,22,IGHD3-16*01,3
6,11,IGHD2-8*01,1
4,10,IGHD3-16*02,5
10,12,IGHD3-9*01,7
23,3,IGHD3-16*02,6
3,7,IGHD6-19*01,215
23,5,IGHD3-16*02,2
0,0,IGHD1/OR15-1b*01,11
3,1,IGHD1/OR15-1b*01,8
3,0,IGHD2-21*01,5
4,3,IGHD6-19*01,27
3,16,IGHD2-2*02,4
8,0,IGHD3-10*01,209
6,18,IGHD2/OR15-2b*01,2
6,15,IGHD3-22*01,11
9,2,IGHD3-22*01,122
4,9,IGHD2-8*01,5
4,12,IGHD5-12*01,1
16,2,IGHD3-3*02,1
10,5,IGHD5-5*01,1
16,10,IGHD3-16*02,8
0,4,IGHD2-21*02,17
6,1,IGHD5/OR15-5b*01,11
2,3,IGHD2-21*02,10
7,9,IGHD2/OR15-2b*01,4
6,0,IGHD5-24*01,15
1,7,IGHD5-12*01,13
22,0,IGHD2-21*02,2
11,11,IGHD3-9*01,5
4,10,IGHD3-10*01,90
3,3,IGHD2-8*01,4
2,7,IGHD6-25*01,6
1,6,IGHD2-21*02,33
2,6,IGHD4-17*01,14
18,2,IGHD3/OR15-3b*01,1
6,14,IGHD5/OR15-5b*01,1
3,22,IGHD3-16*02,2
1,1,IGHD4/OR15-4b*01,12
8,13,IGHD2-15*01,4
0,1,IGHD5-24*01,11
10,2,IGHD5/OR15-5b*01,3
1,8,IGHD3-9*01,3
11,10,IGHD2-2*03,4
3,9,IGHD4-23*01,2
7,3,IGHD3-10*02,2
4,12,IGHD3-22*01,10
7,14,IGHD3-9*01,1
23,1,IGHD3/OR15-3b*01,1
7,4,IGHD3-9*01,28
3,9,IGHD2-2*03,4
3,6,IGHD3-3*02,6
2,2,IGHD1-7*01,6
0,7,IGHD3-3*01,34
24,0,IGHD2/OR15-2b*01,8
10,4,IGHD3-3*01,20
10,0,IGHD3-10*01,190
7,0,IGHD1-14*01,4
7,5,IGHD3-3*01,24
1,0,IGHD2-21*02,15
3,6,IGHD5/OR15-5b*01,5
1,14,IGHD2-2*02,18
0,12,IGHD3/OR15-3b*01,1
2,16,IGHD2-2*03,24
0,7,IGHD2-15*01,59
12,10,IGHD2-8*01,1
14,0,IGHD3-10*01,20
0,19,IGHD2-15*01,2
3,6,IGHD2-2*03,24
7,4,IGHD2-8*01,3
3,2,IGHD1/OR15-1b*01,4
5,11,IGHD3-3*02,11
0,11,IGHD3-22*01,11
0,3,IGHD2-21*02,3
4,4,IGHD2-2*03,32
5,0,IGHD4/OR15-4b*01,13
14,0,IGHD2-15*01,2
14,2,IGHD2-2*03,3
12,11,IGHD3/OR15-3b*01,4
4,13,IGHD2-8*02,2
3,8,IGHD6-13*01,43
6,6,IGHD3-16*02,16
1,9,IGHD3-10*02,6
9,8,IGHD3-10*02,4
9,1,IGHD3-16*02,1
13,10,IGHD3/OR15-3b*01,3
3,4,IGHD6-25*01,10
1,22,IGHD3-16*02,4
3,7,IGHD2-2*03,55
1,28,IGHD3-16*02,2
0,4,IGHD6-13*01,116
5,6,IGHD5-5*01,5
4,9,IGHD5-24*01,3
8,8,IGHD3-10*02,3
1,8,IGHD3-10*02,2
3,0,IGHD7-27*01,4
1,16,IGHD3-16*01,2
14,5,IGHD3-9*01,7
4,3,IGHD3-9*01,19
7,6,IGHD2-8*01,1
1,9,IGHD3-3*02,3
13,5,IGHD3/OR15-3b*01,1
8,4,IGHD3-3*01,29
2,5,IGHD3-3*01,5
3,10,IGHD2/OR15-2b*01,2
5,6,IGHD5-24*01,8
4,11,IGHD3-22*01,14
7,5,IGHD1-26*01,24
7,1,IGHD4-4*01,8
24,0,IGHD3-16*02,3
14,8,IGHD3-16*02,11
5,28,IGHD3-16*02,1
5,18,IGHD3-16*02,16
1,16,IGHD2-2*03,27
0,0,IGHD3-10*01,41
2,4,IGHD6-25*01,8
18,0,IGHD2-2*03,2
17,7,IGHD3-9*01,2
1,12,IGHD2-8*01,8
0,4,IGHD3-16*02,4
0,7,IGHD2-8*02,2
6,12,IGHD3-22*01,8
9,1,IGHD3-22*01,127
2,3,IGHD6-6*01,10
0,10,IGHD1-26*01,1
2,6,IGHD1-7*01,6
0,0,IGHD2-15*01,9
4,0,IGHD3-10*01,83
12,5,IGHD3-10*01,64
13,0,IGHD6-25*01,5
4,9,IGHD3-10*02,13
5,2,IGHD3-3*02,2
4,1,IGHD3-16*01,1
2,1,IGHD4-4*01,29
3,10,IGHD3-10*01,168
1,9,IGHD5-12*01,20
0,3,IGHD2/OR15-2b*01,1
2,3,IGHD1-26*01,51
3,24,IGHD2-8*02,1
3,11,IGHD1/OR15-1b*01,4
0,11,IGHD5-5*01,1
6,13,IGHD3-22*01,5
6,16,IGHD2-8*02,12
12,6,IGHD3-10*01,122
9,4,IGHD5-12*01,3
1,6,IGHD4-23*01,31
1,3,IGHD5-12*01,4
16,2,IGHD3-16*02,5
5,7,IGHD2/OR15-2b*01,6
7,12,IGHD3/OR15-3b*01,10
11,1,IGHD3-10*02,19
3,7,IGHD2/OR15-2b*01,3
7,0,IGHD1-26*01,50
2,6,IGHD4-4*01,3
5,3,IGHD6-13*01,15
11,10,IGHD3-3*02,6
1,15,IGHD2-21*02,5
4,5,IGHD1-14*01,3
4,2,IGHD2-8*02,1
0,4,IGHD4-17*01,166
1,16,IGHD5/OR15-5b*01,3
15,8,IGHD3-10*01,5
0,2,IGHD5-12*01,28
9,1,IGHD6-25*01,1
0,7,IGHD6-19*01,196
3,10,IGHD3-16*02,9
12,12,IGHD3-9*01,1
14,3,IGHD3-10*02,2
3,4,IGHD3-16*02,3
16,5,IGHD3-3*02,1
1,0,IGHD1-1*01,18
0,8,IGHD3-22*01,23
1,12,IGHD6-13*01,4
10,9,IGHD3-3*02,7
19,7,IGHD3/OR15-3b*01,8
0,6,IGHD6-25*01,18
6,4,IGHD2-15*01,34
1,10,IGHD3-9*01,11
2,3,IGHD3-10*02,4
6,6,IGHD5-12*01,10
4,0,IGHD7-27*01,1
18,0,IGHD2-8*02,3
1,7,IGHD5-24*01,7
0,17,IGHD3-22*01,14
0,14,IGHD2/OR15-2b*01,1
13,12,IGHD3-10*02,12
4,17,IGHD2-15*01,1
4,5,IGHD2-15*01,16
5,5,IGHD6-13*01,10
25,2,IGHD2/OR15-2b*01,1
0,5,IGHD1-20*01,20
7,0,IGHD3-10*02,2
0,5,IGHD2-21*02,43
12,7,IGHD3-9*01,2
17,1,IGHD3/OR15-3b*01,2
1,3,IGHD1-14*01,2
2,2,IGHD5/OR15-5b*01,19
1,5,IGHD1-14*01,5
7,2,IGHD1-1*01,6
7,20,IGHD3-16*02,5
2,16,IGHD3-10*02,6
1,0,IGHD4/OR15-4b*01,12
2,13,IGHD2-21*02,5
1,2,IGHD3-3*02,1
0,24,IGHD3-22*01,2
6,11,IGHD3-22*01,8
2,10,IGHD3-16*02,6
3,6,IGHD3-9*01,34
0,4,IGHD6-25*01,11
0,8,IGHD6-25*01,19
7,9,IGHD2-2*03,8
20,1,IGHD2-8*02,14
1,3,IGHD4-17*01,50
13,0,IGHD3-16*02,9
2,2,IGHD3-9*01,5
2,10,IGHD5-24*01,23
5,8,IGHD2-15*01,8
7,15,IGHD2-8*02,3
6,3,IGHD3-16*01,2
13,12,IGHD3-9*01,2
1,1,IGHD5-5*01,21
6,23,IGHD3-16*01,1
13,6,IGHD3-9*01,14
11,6,IGHD3/OR15-3b*01,2
1,20,IGHD3-16*02,4
11,0,IGHD5-24*01,2
6,2,IGHD4-23*01,8
1,3,IGHD7-27*01,19
6,0,IGHD2-2*03,26
14,12,IGHD3/OR15-3b*01,3
3,6,IGHD4-23*01,22
0,5,IGHD4/OR15-4b*01,7
0,2,IGHD2-2*03,19
7,14,IGHD2-2*03,25
5,13,IGHD3-3*02,11
5,8,IGHD3-10*01,46
10,12,IGHD2-2*03,2
18,6,IGHD3-10*02,2
1,8,IGHD2-2*03,56
14,9,IGHD3-9*01,1
10,10,IGHD3-10*01,86
0,2,IGHD5/OR15-5b*01,7
16,0,IGHD3/OR15-3b*01,7
13,3,IGHD2-8*02,1
5,1,IGHD3-3*01,16
10,14,IGHD3-3*02,33
0,14,IGHD2-8*01,5
6,3,IGHD2-2*03,41
6,13,IGHD2-15*01,11
4,2,IGHD1-1*01,1
19,6,IGHD3-16*02,1
13,3,IGHD3-10*02,3
0,8,IGHD4-4*01,5
0,1,IGHD2-2*03,29
1,20,IGHD2-2*02,5
10,10,IGHD2-8*01,2
9,12,IGHD3-9*01,6
5,14,IGHD3-16*02,11
5,4,IGHD3-16*02,7
14,2,IGHD3-10*02,4
3,10,IGHD6-25*01,7
12,18,IGHD3-16*02,6
1,9,IGHD2-2*03,3
3,2,IGHD5-12*01,18
11,11,IGHD2-2*03,2
0,18,IGHD3-16*02,2
17,1,IGHD3-9*01,90
0,28,IGHD3-16*02,1
10,8,IGHD2-15*01,16
0,6,IGHD3-16*02,3
3,8,IGHD3/OR15-3b*01,1
0,0,IGHD3-16*02,2
1,5,IGHD3/OR15-3b*01,1
2,1,IGHD6-6*01,9
4,0,IGHD2-8*01,2
15,6,IGHD3-10*01,12
1,2,IGHD5-24*01,26
5,1,IGHD1-26*01,73
3,6,IGHD3/OR15-3b*01,2
2,11,IGHD3-3*02,9
0,17,IGHD2/OR15-2b*01,15
2,5,IGHD1-20*01,8
13,10,IGHD3-22*01,3
8,2,IGHD3/OR15-3b*01,5
1,11,IGHD3-9*01,3
7,4,IGHD1-1*01,1
2,6,IGHD6-6*01,15
8,8,IGHD6-6*01,9
5,9,IGHD2/OR15-2b*01,1
0,10,IGHD6-6*01,10
2,0,IGHD3-22*01,42
4,22,IGHD3-16*02,1
0,9,IGHD5-24*01,6
2,10,IGHD6-25*01,3
1,10,IGHD6-25*01,4
4,9,IGHD2-2*03,6
5,4,IGHD3-3*02,3
6,3,IGHD3/OR15-3b*01,13
2,16,IGHD2/OR15-2b*01,1
8,13,IGHD2-2*03,5
13,7,IGHD2-8*01,9
0,18,IGHD3-22*01,2
8,11,IGHD2-8*02,3
0,10,IGHD2-8*02,1
10,7,IGHD6-6*01,3
10,14,IGHD3-16*02,10
2,15,IGHD2/OR15-2b*01,1
13,2,IGHD3/OR15-3b*01,2
3,15,IGHD2-21*01,3
11,5,IGHD2-8*02,1
6,10,IGHD2-15*01,9
5,2,IGHD4-23*01,8
11,11,IGHD3/OR15-3b*01,3
0,8,IGHD4-23*01,3
1,2,IGHD3-10*01,26
4,6,IGHD7-27*01,5
3,8,IGHD6-19*01,59
9,4,IGHD1-1*01,1
1,7,IGHD6-13*01,149
10,1,IGHD2-21*02,10
4,4,IGHD5-12*01,11
0,28,IGHD2/OR15-2b*01,4
0,19,IGHD3-22*01,5
0,11,IGHD2-21*02,13
1,13,IGHD3-9*01,1
18,4,IGHD3-3*01,3
8,6,IGHD3-10*02,4
7,11,IGHD3-9*01,7
9,6,IGHD2-2*03,10
7,1,IGHD3-9*01,26
6,22,IGHD2/OR15-2b*01,1
1,8,IGHD1-14*01,4
3,0,IGHD6-13*01,261
12,6,IGHD2-8*01,1
5,0,IGHD3/OR15-3b*01,11
13,3,IGHD2/OR15-2b*01,5
10,10,IGHD2-2*03,15
7,0,IGHD2-8*01,3
11,9,IGHD2-21*02,2
2,2,IGHD3-16*02,1
12,11,IGHD2/OR15-2b*01,7
8,13,IGHD2-8*02,1
4,0,IGHD4/OR15-4b*01,18
8,3,IGHD3-10*02,3
0,0,IGHD6-25*01,37
4,6,IGHD1-14*01,1
15,0,IGHD6-25*01,2
6,3,IGHD2-21*02,12
6,6,IGHD4-23*01,27
6,2,IGHD1-14*01,3
4,14,IGHD3-10*02,11
10,12,IGHD3/OR15-3b*01,12
10,6,IGHD3/OR15-3b*01,2
15,1,IGHD3-3*02,4
15,5,IGHD3-22*01,5
2,3,IGHD2-8*01,1
5,15,IGHD2-21*02,2
10,13,IGHD2-2*03,4
1,9,IGHD1-7*01,1
0,7,IGHD3-10*02,1
11,14,IGHD2-8*02,1
1,12,IGHD6-6*01,8
11,10,IGHD3-10*01,59
14,3,IGHD2-8*01,1
4,11,IGHD2-21*02,4
3,8,IGHD4-23*01,1
8,4,IGHD3-10*02,4
4,15,IGHD3-10*02,5
0,1,IGHD4-17*01,319
9,5,IGHD5-12*01,3
4,10,IGHD2-8*01,114
5,7,IGHD2-21*02,25
0,5,IGHD2-2*02,44
8,7,IGHD5-24*01,3
9,2,IGHD2-15*01,4
1,10,IGHD3-16*02,2
7,6,IGHD3-10*01,76
8,7,IGHD3-3*01,34
2,0,IGHD3-3*01,17
15,5,IGHD3-10*01,5
2,1,IGHD2-8*01,13
12,0,IGHD3-16*02,12
3,8,IGHD1/OR15-1b*01,1
12,10,IGHD3-16*02,3
12,12,IGHD3-16*02,11
5,13,IGHD3-9*01,14
2,13,IGHD3-16*02,3
5,1,IGHD2-21*02,26
6,1,IGHD5-5*01,12
14,1,IGHD2-15*01,4
6,13,IGHD2-21*02,10
0,13,IGHD3-16*01,1
4,13,IGHD3-10*02,13
2,9,IGHD6-13*01,3
3,14,IGHD5-24*01,1
