d_3p_del,d_5p_del,d_gene,count
0,2,IGHD6-13*01,185
16,0,IGHD3-10*01,7
15,3,IGHD3-10*01,10
2,6,IGHD1-26*01,154
0,18,IGHD2-8*02,1
4,4,IGHD3-9*01,1
12,13,IGHD3-10*02,37
9,13,IGHD2-2*03,6
5,1,IGHD2-2*03,186
4,5,IGHD6-13*01,3
5,3,IGHD4/OR15-4b*01,10
5,6,IGHD3-9*01,15
9,5,IGHD3-22*01,24
12,3,IGHD2-2*03,5
0,3,IGHD1-14*01,6
5,10,IGHD3-16*02,2
13,13,IGHD3-16*02,64
8,15,IGHD3-3*02,3
4,6,IGHD5-5*01,44
13,19,IGHD3-16*02,1
7,7,IGHD4-23*01,9
6,0,IGHD3/OR15-3b*01,8
7,14,IGHD3-16*01,3
12,1,IGHD5/OR15-5b*01,1
6,16,IGHD2-8*02,1
3,11,IGHD3/OR15-3b*01,6
5,7,IGHD3-3*02,1
7,11,IGHD3/OR15-3b*01,2
12,1,IGHD3-3*01,4
1,7,IGHD3-3*01,8
10,18,IGHD3-16*02,1
7,3,IGHD2-21*01,4
8,7,IGHD1-26*01,9
0,14,IGHD3-16*02,3
1,9,IGHD2-15*01,5
0,12,IGHD3-16*02,9
1,22,IGHD3-16*01,27
1,8,IGHD3-10*01,10
1,4,IGHD1-20*01,14
5,4,IGHD4-17*01,30
10,0,IGHD3-10*02,1
15,4,IGHD3-10*02,1
8,0,IGHD3-3*01,57
14,3,IGHD3-22*01,21
7,4,IGHD3-10*02,1
0,4,IGHD4-17*01,253
9,1,IGHD2-2*03,22
14,1,IGHD2-8*01,4
0,5,IGHD1-7*01,47
9,7,IGHD2-2*03,8
0,7,IGHD3/OR15-3b*01,39
7,9,IGHD2-2*03,6
1,6,IGHD3-3*01,24
13,10,IGHD3-22*01,10
2,9,IGHD1-20*01,3
3,13,IGHD6-19*01,3
7,0,IGHD3/OR15-3b*01,2
3,1,IGHD6-19*01,145
13,7,IGHD2-15*01,2
1,14,IGHD2-21*02,4
7,8,IGHD6-6*01,6
7,1,IGHD3-22*01,30
5,25,IGHD3-16*01,1
4,11,IGHD2/OR15-2b*01,3
5,5,IGHD2-2*03,57
8,19,IGHD3-16*02,4
8,0,IGHD1-1*01,3
0,4,IGHD6-13*01,148
6,8,IGHD3-9*01,5
2,2,IGHD5-12*01,60
4,3,IGHD5-12*01,16
5,12,IGHD3-3*02,4
3,7,IGHD2-21*01,1
0,6,IGHD3-9*01,24
6,2,IGHD4-23*01,2
6,9,IGHD3-9*01,5
8,17,IGHD3-22*01,2
0,0,IGHD3-22*01,113
1,3,IGHD3-10*02,1
9,7,IGHD3-10*01,104
13,3,IGHD3-3*01,10
3,1,IGHD4-17*01,86
5,9,IGHD1/OR15-1b*01,3
8,9,IGHD3-22*01,16
6,12,IGHD2-8*01,1
17,3,IGHD3-9*01,23
0,6,IGHD1-7*01,47
6,12,IGHD2-15*01,5
17,14,IGHD3-16*02,3
0,11,IGHD3/OR15-3b*01,22
15,7,IGHD3-3*02,5
12,4,IGHD3-10*02,16
4,1,IGHD3-10*01,9
2,7,IGHD4-23*01,4
8,11,IGHD3-16*01,2
0,22,IGHD3-16*01,14
11,7,IGHD3-22*01,5
0,0,IGHD6-25*01,60
4,11,IGHD3-22*01,6
1,17,IGHD3/OR15-3b*01,2
0,0,IGHD2-8*02,1
8,4,IGHD2-2*03,3
0,0,IGHD4-17*01,263
4,10,IGHD2-15*01,4
12,1,IGHD5-5*01,5
8,0,IGHD5/OR15-5b*01,5
1,15,IGHD3-3*02,6
16,9,IGHD3-16*02,9
6,12,IGHD3-10*02,9
0,3,IGHD3/OR15-3b*01,3
1,6,IGHD6-19*01,59
3,0,IGHD6-6*01,25
4,0,IGHD2-21*01,3
9,10,IGHD3-3*02,7
19,3,IGHD3-3*01,6
2,3,IGHD3-22*01,100
4,0,IGHD3-3*01,21
16,1,IGHD3-3*01,1
3,11,IGHD2-2*03,54
6,3,IGHD5-24*01,21
12,10,IGHD2-2*03,5
1,2,IGHD1/OR15-1b*01,3
13,13,IGHD3-10*02,4
0,3,IGHD1-26*01,83
1,1,IGHD3-22*01,3
10,3,IGHD3-10*01,190
11,1,IGHD3-10*01,157
15,4,IGHD3-16*02,5
4,13,IGHD2-2*03,33
2,4,IGHD2-15*01,9
4,8,IGHD5-5*01,1
1,7,IGHD6-19*01,57
9,3,IGHD5-24*01,10
6,5,IGHD5-24*01,5
5,5,IGHD3-22*01,26
6,6,IGHD2-15*01,66
5,10,IGHD2-21*01,5
3,3,IGHD3-22*01,98
7,9,IGHD2-21*02,8
11,12,IGHD2-8*01,2
2,7,IGHD5-5*01,4
8,14,IGHD3-22*01,13
0,19,IGHD3-9*01,1
8,3,IGHD2-8*01,3
7,2,IGHD1-26*01,16
3,6,IGHD2-21*01,3
0,11,IGHD6-13*01,22
7,4,IGHD2-8*01,2
6,3,IGHD2-2*03,48
4,1,IGHD5/OR15-5b*01,14
14,7,IGHD3-10*01,35
14,7,IGHD2-21*02,2
0,2,IGHD5-5*01,79
11,3,IGHD4-23*01,1
1,4,IGHD6-13*01,32
22,3,IGHD3-16*02,5
22,2,IGHD2/OR15-2b*01,1
6,6,IGHD3-10*01,171
1,5,IGHD2/OR15-2b*01,1
3,4,IGHD1-1*01,2
1,5,IGHD2-21*02,5
5,3,IGHD2/OR15-2b*01,1
1,7,IGHD1-14*01,13
1,7,IGHD5-5*01,4
17,3,IGHD3-3*01,1
4,1,IGHD3/OR15-3b*01,2
6,5,IGHD5-5*01,11
17,1,IGHD3-10*02,14
6,1,IGHD2/OR15-2b*01,3
6,3,IGHD3-3*01,43
6,3,IGHD2/OR15-2b*01,2
1,0,IGHD5-5*01,42
2,0,IGHD6-25*01,5
13,14,IGHD3-3*02,1
2,0,IGHD3-10*01,39
0,10,IGHD3-16*01,1
3,1,IGHD6-13*01,142
5,11,IGHD2/OR15-2b*01,4
3,1,IGHD7-27*01,2
9,10,IGHD2-21*02,8
2,9,IGHD3-10*02,2
12,7,IGHD2-21*02,4
7,6,IGHD3-9*01,37
12,4,IGHD3-9*01,1
3,0,IGHD2-8*01,4
0,7,IGHD6-19*01,353
8,0,IGHD2-21*02,1
6,0,IGHD5/OR15-5b*01,5
8,3,IGHD2-2*03,1
18,1,IGHD2/OR15-2b*01,3
11,7,IGHD3-10*01,100
1,6,IGHD2-21*02,28
0,16,IGHD3-22*01,17
10,0,IGHD3-9*01,106
6,0,IGHD3-10*01,155
2,2,IGHD1-26*01,53
1,13,IGHD2-2*02,11
2,7,IGHD4-4*01,10
10,1,IGHD5-12*01,10
11,4,IGHD2-2*03,2
18,4,IGHD3-10*01,1
10,6,IGHD5-24*01,1
0,11,IGHD3-9*01,3
2,11,IGHD5/OR15-5b*01,1
18,6,IGHD3-22*01,1
13,7,IGHD2-8*02,1
8,0,IGHD7-27*01,5
0,26,IGHD2/OR15-2b*01,1
5,0,IGHD1-1*01,10
5,15,IGHD3-22*01,9
5,19,IGHD3-16*02,1
1,7,IGHD2-21*02,11
5,13,IGHD3-16*02,6
13,12,IGHD3-16*02,41
8,14,IGHD3-3*02,12
11,9,IGHD3-22*01,7
13,18,IGHD3-16*02,29
15,1,IGHD3-9*01,7
0,7,IGHD5-5*01,33
6,5,IGHD2-8*01,5
0,5,IGHD2-21*02,2
15,6,IGHD3-10*01,9
5,13,IGHD3-22*01,25
2,16,IGHD2-8*02,5
12,0,IGHD3-9*01,11
3,13,IGHD3-16*01,1
3,9,IGHD5-24*01,1
3,1,IGHD6-6*01,7
16,3,IGHD3-3*01,1
7,1,IGHD1-1*01,1
0,15,IGHD3-16*02,2
14,13,IGHD3-9*01,2
4,1,IGHD6-25*01,5
12,0,IGHD3-16*02,5
7,14,IGHD2-15*01,9
16,0,IGHD3-22*01,13
3,4,IGHD2/OR15-2b*01,1
0,2,IGHD3-9*01,22
1,5,IGHD2-2*02,31
8,0,IGHD1-14*01,24
12,11,IGHD3/OR15-3b*01,10
0,25,IGHD3-16*01,2
1,7,IGHD6-13*01,107
11,11,IGHD3/OR15-3b*01,2
2,3,IGHD5/OR15-5b*01,2
3,3,IGHD1-1*01,4
0,0,IGHD6-6*01,106
15,3,IGHD3-9*01,24
2,14,IGHD3-10*02,2
9,11,IGHD2-21*02,2
0,15,IGHD3-3*02,16
15,2,IGHD3-9*01,6
15,3,IGHD3/OR15-3b*01,3
18,3,IGHD3-3*01,6
6,13,IGHD2-2*03,185
0,17,IGHD2-2*03,25
10,5,IGHD3-9*01,44
4,6,IGHD2/OR15-2b*01,1
8,13,IGHD3-16*01,3
13,10,IGHD3-9*01,2
9,5,IGHD2-21*01,2
1,4,IGHD4-4*01,7
2,3,IGHD3-10*01,25
20,12,IGHD3-16*02,2
15,0,IGHD2-8*02,4
5,10,IGHD6-25*01,1
8,4,IGHD5-24*01,2
2,8,IGHD3-9*01,23
2,6,IGHD5-12*01,42
8,1,IGHD3-10*01,46
8,14,IGHD3-16*02,6
4,16,IGHD2-21*02,3
13,12,IGHD3-3*02,1
8,12,IGHD3-16*02,12
8,0,IGHD6-19*01,4
4,1,IGHD3-3*02,2
14,17,IGHD3-16*02,52
2,15,IGHD3-16*01,3
17,9,IGHD3-9*01,7
0,5,IGHD2-2*02,46
5,11,IGHD2-15*01,6
18,6,IGHD3-16*02,4
4,6,IGHD4-17*01,1
5,1,IGHD3-3*01,23
5,12,IGHD3-22*01,16
0,0,IGHD1-26*01,145
4,1,IGHD5-5*01,50
1,0,IGHD2-15*01,14
7,4,IGHD3-16*02,19
2,10,IGHD2-2*03,15
1,4,IGHD6-25*01,1
14,12,IGHD3-10*02,1
2,9,IGHD1-26*01,26
0,16,IGHD3/OR15-3b*01,7
13,0,IGHD5/OR15-5b*01,3
5,15,IGHD3-16*01,1
17,1,IGHD3-9*01,93
1,4,IGHD2-21*01,3
16,5,IGHD3-10*01,2
8,5,IGHD3-9*01,18
1,3,IGHD4-4*01,6
5,7,IGHD6-13*01,38
19,12,IGHD3-16*02,1
5,6,IGHD2-21*01,4
14,6,IGHD2-2*03,3
0,8,IGHD1-7*01,6
4,1,IGHD4-23*01,64
6,6,IGHD3-10*02,1
11,0,IGHD3-22*01,74
5,14,IGHD2-15*01,1
2,11,IGHD3-10*02,6
3,12,IGHD6-6*01,2
1,18,IGHD3-16*02,6
10,6,IGHD5-12*01,8
2,8,IGHD1-26*01,55
7,14,IGHD2-21*02,7
3,4,IGHD4/OR15-4b*01,2
3,3,IGHD2-2*03,32
0,15,IGHD3-10*02,26
5,0,IGHD5-24*01,25
1,20,IGHD2-15*01,6
21,0,IGHD3-9*01,3
2,17,IGHD3-3*02,2
4,11,IGHD3-10*02,36
4,1,IGHD2-2*03,47
7,0,IGHD1-1*01,5
1,1,IGHD3-10*02,35
1,11,IGHD2/OR15-2b*01,1
15,2,IGHD3-16*02,4
0,2,IGHD2-2*02,7
4,1,IGHD1-14*01,2
3,9,IGHD5-12*01,30
8,22,IGHD3-16*01,4
0,5,IGHD1-20*01,25
19,0,IGHD3-3*01,16
0,9,IGHD4-23*01,11
0,1,IGHD2-2*02,26
9,5,IGHD5-12*01,6
6,13,IGHD3/OR15-3b*01,7
3,9,IGHD6-19*01,36
5,10,IGHD2-8*01,1
0,5,IGHD3-22*01,40
7,6,IGHD2-21*01,13
7,10,IGHD3-3*02,5
1,4,IGHD1-7*01,2
3,11,IGHD2-15*01,12
7,2,IGHD6-6*01,43
10,8,IGHD3-10*01,58
1,3,IGHD4/OR15-4b*01,6
5,7,IGHD2-21*02,19
15,8,IGHD3-10*01,4
2,5,IGHD2-21*02,6
11,5,IGHD3-10*02,1
0,2,IGHD7-27*01,119
10,1,IGHD2-8*02,23
8,1,IGHD3-16*01,15
7,2,IGHD6-19*01,28
4,3,IGHD2-15*01,2
6,0,IGHD2-2*02,82
6,4,IGHD1-1*01,10
1,1,IGHD2-8*02,4
20,0,IGHD2/OR15-2b*01,1
20,7,IGHD3-16*02,2
4,11,IGHD2-8*02,1
2,9,IGHD5-24*01,1
2,12,IGHD3-10*02,1
6,4,IGHD2-8*02,2
8,6,IGHD2-21*01,1
7,12,IGHD2-15*01,6
16,0,IGHD5/OR15-5b*01,3
8,1,IGHD5/OR15-5b*01,6
16,0,IGHD3-16*02,2
18,4,IGHD3-3*01,3
8,3,IGHD3-22*01,89
0,13,IGHD1-20*01,4
0,6,IGHD5-5*01,26
11,7,IGHD3-3*01,4
3,2,IGHD2-21*02,12
2,0,IGHD2-2*02,34
3,3,IGHD2-21*01,6
3,9,IGHD2-21*02,2
1,8,IGHD2-21*01,8
9,9,IGHD3-22*01,26
1,17,IGHD2/OR15-2b*01,2
6,19,IGHD2-8*02,3
5,4,IGHD2-2*03,73
1,8,IGHD3-9*01,2
1,1,IGHD2-21*01,12
2,0,IGHD1/OR15-1b*01,9
9,9,IGHD3-16*02,1
5,1,IGHD1/OR15-1b*01,3
8,13,IGHD2-21*02,4
15,7,IGHD3-16*02,8
5,4,IGHD5-5*01,12
4,16,IGHD2/OR15-2b*01,1
11,6,IGHD3-3*01,10
9,3,IGHD5-5*01,16
9,0,IGHD6-19*01,13
10,13,IGHD2-15*01,3
12,6,IGHD3-10*02,5
0,10,IGHD2-21*02,10
4,0,IGHD2-15*01,9
6,3,IGHD3-10*02,22
8,12,IGHD3-22*01,33
11,11,IGHD2-2*03,4
3,3,IGHD2-8*01,2
0,6,IGHD5-12*01,18
5,3,IGHD6-6*01,5
5,18,IGHD3-16*02,5
3,15,IGHD3-16*01,4
0,13,IGHD6-19*01,6
5,12,IGHD3-16*02,4
13,2,IGHD3-22*01,13
7,8,IGHD3-10*02,1
1,11,IGHD5/OR15-5b*01,2
1,1,IGHD3-9*01,8
7,4,IGHD3-22*01,25
3,6,IGHD4-4*01,3
0,16,IGHD3-9*01,2
3,5,IGHD4-17*01,18
4,4,IGHD3-10*02,1
3,13,IGHD3/OR15-3b*01,1
20,1,IGHD2/OR15-2b*01,1
9,14,IGHD2-2*03,6
14,2,IGHD5-24*01,1
0,17,IGHD3-10*02,19
4,8,IGHD6-13*01,10
5,7,IGHD6-19*01,9
13,2,IGHD2/OR15-2b*01,2
6,4,IGHD6-13*01,11
6,6,IGHD5-24*01,1
12,4,IGHD2-21*02,1
11,5,IGHD3-3*01,7
4,5,IGHD3-3*01,13
15,8,IGHD2-8*02,1
1,0,IGHD1-26*01,42
9,13,IGHD3-22*01,26
1,0,IGHD5-24*01,25
0,8,IGHD3-9*01,1
8,0,IGHD5-12*01,40
0,16,IGHD2-21*01,5
5,6,IGHD3-16*02,2
12,2,IGHD5-5*01,1
2,13,IGHD2-2*03,36
1,3,IGHD4-23*01,19
1,10,IGHD2-21*01,14
6,6,IGHD5/OR15-5b*01,3
21,0,IGHD2/OR15-2b*01,1
0,9,IGHD1-7*01,6
6,6,IGHD1-26*01,83
0,14,IGHD3-3*02,25
11,2,IGHD2-21*02,4
4,0,IGHD3-10*01,33
6,4,IGHD1-26*01,9
14,8,IGHD3-22*01,1
5,7,IGHD3-16*02,15
10,3,IGHD4/OR15-4b*01,2
2,1,IGHD1-14*01,1
6,5,IGHD3-10*01,48
7,3,IGHD3-10*01,97
6,9,IGHD2-15*01,15
4,14,IGHD3-3*02,12
1,1,IGHD1-26*01,26
4,7,IGHD3-3*01,10
3,8,IGHD5-12*01,53
15,16,IGHD3-16*02,10
8,15,IGHD3-16*02,6
7,2,IGHD6-13*01,29
13,13,IGHD3-3*02,3
5,1,IGHD2/OR15-2b*01,4
10,10,IGHD2-8*02,14
0,1,IGHD1-14*01,5
7,1,IGHD4-23*01,49
1,2,IGHD3-10*01,16
8,15,IGHD3-22*01,7
0,20,IGHD3-16*01,1
0,7,IGHD4-23*01,135
6,0,IGHD5-24*01,16
5,8,IGHD3-10*01,60
6,1,IGHD3-22*01,100
12,7,IGHD3-3*01,5
3,9,IGHD2-2*03,5
0,3,IGHD3-3*01,10
0,10,IGHD2-2*02,59
9,7,IGHD3-3*01,38
8,0,IGHD1/OR15-1b*01,9
5,7,IGHD2-15*01,22
0,24,IGHD2-8*02,9
0,1,IGHD4/OR15-4b*01,20
6,5,IGHD4-23*01,6
2,4,IGHD3-9*01,20
6,0,IGHD1-14*01,3
2,6,IGHD4-4*01,4
15,10,IGHD3-10*02,1
2,9,IGHD1/OR15-1b*01,4
13,2,IGHD3-3*01,5
4,14,IGHD3-22*01,4
6,10,IGHD3-16*01,2
2,0,IGHD5-24*01,65
5,2,IGHD6-6*01,3
2,3,IGHD3-3*02,1
8,5,IGHD4-4*01,1
5,2,IGHD1-14*01,1
2,8,IGHD2-8*02,1
12,0,IGHD3/OR15-3b*01,1
5,16,IGHD2/OR15-2b*01,9
2,4,IGHD1-26*01,36
2,5,IGHD2-2*02,116
3,10,IGHD2/OR15-2b*01,1
0,6,IGHD5/OR15-5b*01,5
2,1,IGHD1-20*01,1
5,3,IGHD3-10*02,1
3,0,IGHD3-3*01,32
17,4,IGHD3-22*01,2
4,17,IGHD2-2*03,2
13,4,IGHD5/OR15-5b*01,3
0,4,IGHD6-19*01,149
3,5,IGHD4-23*01,12
7,8,IGHD1-26*01,8
0,21,IGHD3/OR15-3b*01,8
2,0,IGHD2-15*01,4
1,1,IGHD7-27*01,18
18,2,IGHD3-3*01,5
19,3,IGHD3-9*01,7
3,13,IGHD3-3*02,10
9,6,IGHD3-16*02,3
6,1,IGHD3-9*01,23
1,6,IGHD3-16*02,1
7,1,IGHD3-9*01,17
4,13,IGHD3/OR15-3b*01,6
4,7,IGHD6-13*01,41
3,9,IGHD2-15*01,20
12,12,IGHD3-22*01,1
12,13,IGHD2-2*03,3
20,2,IGHD2-8*02,3
6,0,IGHD1/OR15-1b*01,6
1,6,IGHD3/OR15-3b*01,1
4,6,IGHD6-6*01,6
3,7,IGHD3-10*01,76
7,4,IGHD5-5*01,2
7,11,IGHD3-10*02,13
2,13,IGHD5-24*01,1
2,4,IGHD6-6*01,3
15,5,IGHD3-9*01,16
6,5,IGHD3-16*02,15
16,5,IGHD2-15*01,1
21,1,IGHD3-22*01,2
6,3,IGHD3/OR15-3b*01,5
3,0,IGHD2-15*01,22
5,6,IGHD4/OR15-4b*01,1
11,13,IGHD3-22*01,1
12,2,IGHD2-8*01,1
5,4,IGHD5-12*01,16
1,6,IGHD1-26*01,30
0,5,IGHD4-4*01,31
9,3,IGHD3-9*01,26
7,1,IGHD3-3*02,2
19,5,IGHD3-9*01,1
12,5,IGHD3-10*02,4
1,6,IGHD6-13*01,101
6,3,IGHD3-9*01,74
0,1,IGHD2-15*01,59
4,8,IGHD6-19*01,10
1,2,IGHD7-27*01,72
4,14,IGHD3-9*01,1
2,6,IGHD4-23*01,15
15,3,IGHD3-3*01,3
1,6,IGHD3-9*01,5
1,4,IGHD2-2*02,55
5,2,IGHD2/OR15-2b*01,1
2,14,IGHD3-22*01,3
14,7,IGHD3-9*01,2
9,13,IGHD3-16*02,5
9,10,IGHD2-15*01,4
8,13,IGHD2-2*03,3
17,7,IGHD3-3*02,2
3,10,IGHD3-10*01,256
17,6,IGHD3-3*01,5
10,5,IGHD2-8*02,3
0,5,IGHD6-25*01,13
2,7,IGHD5/OR15-5b*01,7
10,1,IGHD3-10*02,2
2,7,IGHD3-16*02,2
9,1,IGHD3-10*01,116
0,3,IGHD6-6*01,113
4,10,IGHD2-21*02,2
5,2,IGHD1-26*01,21
1,4,IGHD4-23*01,12
10,16,IGHD2-8*02,3
1,6,IGHD3-22*01,2
4,3,IGHD4-17*01,24
0,5,IGHD2-21*01,5
10,7,IGHD2-8*01,1
7,6,IGHD3-22*01,18
13,0,IGHD2-2*02,1
9,4,IGHD3-9*01,9
3,4,IGHD4-23*01,14
10,13,IGHD3-16*02,86
3,8,IGHD6-25*01,16
14,2,IGHD3-10*01,12
10,0,IGHD2-2*02,1
0,10,IGHD5-24*01,13
2,14,IGHD2-21*02,2
15,13,IGHD3-16*02,28
6,1,IGHD5/OR15-5b*01,4
0,0,IGHD2-2*01,1
10,13,IGHD3-22*01,11
15,15,IGHD3-16*02,15
8,1,IGHD2-21*02,8
4,6,IGHD1/OR15-1b*01,1
0,4,IGHD2-21*02,11
2,1,IGHD6-13*01,59
6,18,IGHD2-21*01,1
14,8,IGHD2-8*01,1
2,6,IGHD2-21*02,2
10,7,IGHD2/OR15-2b*01,1
3,7,IGHD3-3*01,16
6,8,IGHD2-2*03,36
8,6,IGHD3-22*01,43
4,3,IGHD3-10*01,29
6,11,IGHD2/OR15-2b*01,3
6,10,IGHD2-21*02,4
8,2,IGHD1/OR15-1b*01,1
13,2,IGHD2-2*03,2
1,5,IGHD2-21*01,12
0,3,IGHD1/OR15-1b*01,27
0,4,IGHD5-12*01,14
3,15,IGHD3-22*01,17
2,16,IGHD2-15*01,1
16,12,IGHD3-16*02,4
8,1,IGHD3-3*02,1
1,20,IGHD3-16*02,1
3,8,IGHD3-22*01,8
22,0,IGHD3/OR15-3b*01,1
12,8,IGHD3-16*02,3
0,1,IGHD6-25*01,34
3,8,IGHD6-19*01,82
3,16,IGHD3-16*02,4
1,1,IGHD2/OR15-2b*01,3
9,0,IGHD6-6*01,7
0,15,IGHD5/OR15-5b*01,9
12,10,IGHD3/OR15-3b*01,5
14,0,IGHD6-25*01,5
4,10,IGHD2-2*03,13
2,18,IGHD2-2*02,11
9,5,IGHD5-24*01,2
4,8,IGHD2-21*02,24
5,4,IGHD5-24*01,15
12,11,IGHD2-2*03,6
3,15,IGHD2/OR15-2b*01,7
3,7,IGHD1-14*01,3
15,10,IGHD3-3*02,1
10,10,IGHD3-22*01,25
2,5,IGHD4-17*01,19
2,7,IGHD2-21*02,14
10,4,IGHD5-5*01,2
10,3,IGHD2-8*02,1
8,1,IGHD2-8*01,1
8,9,IGHD3-10*01,91
4,2,IGHD4-23*01,17
17,3,IGHD3-16*02,3
7,4,IGHD2-21*01,4
12,7,IGHD3-10*01,108
1,12,IGHD3-22*01,5
2,3,IGHD4-17*01,53
2,6,IGHD2-2*03,58
2,6,IGHD4-17*01,7
15,6,IGHD3-3*02,1
14,15,IGHD3-16*02,15
0,18,IGHD3-10*02,40
16,4,IGHD2-8*02,1
9,4,IGHD3-10*02,2
6,8,IGHD3-10*02,1
5,6,IGHD2-21*02,7
6,5,IGHD3-22*01,44
7,0,IGHD3-10*01,94
16,8,IGHD2-2*03,2
3,2,IGHD3/OR15-3b*01,1
11,13,IGHD3-16*02,39
13,5,IGHD5/OR15-5b*01,1
7,0,IGHD4-4*01,6
2,8,IGHD2-2*03,21
9,13,IGHD2-21*01,1
17,0,IGHD3-10*01,3
0,2,IGHD2-2*03,23
5,9,IGHD2-15*01,8
7,3,IGHD3-3*01,34
0,0,IGHD7-27*01,144
6,8,IGHD2-21*02,14
6,10,IGHD3-9*01,9
21,5,IGHD3-9*01,3
0,1,IGHD2-8*02,3
1,10,IGHD3-22*01,29
17,2,IGHD3-9*01,14
14,8,IGHD3-16*02,16
13,1,IGHD3/OR15-3b*01,5
8,7,IGHD2-2*03,2
21,0,IGHD3-22*01,4
3,2,IGHD6-6*01,27
5,8,IGHD2-15*01,6
6,8,IGHD2-8*02,1
18,5,IGHD3-3*01,1
13,17,IGHD3-16*02,47
0,3,IGHD6-13*01,244
1,3,IGHD2/OR15-2b*01,1
8,6,IGHD5-12*01,1
11,4,IGHD3-10*01,84
17,5,IGHD3-10*01,2
7,2,IGHD4-4*01,8
2,11,IGHD5-12*01,3
8,5,IGHD2-8*01,1
5,3,IGHD4-4*01,61
11,0,IGHD4-23*01,4
1,1,IGHD1-1*01,7
4,10,IGHD2-8*02,11
0,17,IGHD3-3*02,8
2,6,IGHD2-15*01,4
1,5,IGHD2-8*01,6
1,6,IGHD5-5*01,9
4,7,IGHD3-9*01,12
0,13,IGHD3-16*01,1
12,9,IGHD3-22*01,4
6,1,IGHD2-21*01,12
5,13,IGHD2-15*01,5
6,0,IGHD2-8*01,12
4,10,IGHD3/OR15-3b*01,1
2,9,IGHD6-13*01,11
6,16,IGHD2-2*03,16
3,2,IGHD1-26*01,97
0,2,IGHD5/OR15-5b*01,4
8,2,IGHD3-16*02,1
12,3,IGHD3-10*02,9
3,0,IGHD3-10*01,95
12,4,IGHD2-2*03,1
7,3,IGHD5/OR15-5b*01,1
7,13,IGHD2/OR15-2b*01,1
10,5,IGHD2-15*01,5
8,2,IGHD3-22*01,97
7,5,IGHD2-21*01,54
11,6,IGHD3-10*01,114
1,1,IGHD6-19*01,29
0,12,IGHD5-24*01,1
4,9,IGHD5-24*01,1
13,5,IGHD3/OR15-3b*01,1
2,13,IGHD2/OR15-2b*01,6
16,3,IGHD2-15*01,2
0,1,IGHD1-1*01,26
0,27,IGHD3-16*02,6
3,5,IGHD3-3*02,6
2,13,IGHD2-21*02,1
15,6,IGHD3-9*01,15
9,1,IGHD5-12*01,5
9,4,IGHD5-12*01,5
4,9,IGHD5/OR15-5b*01,3
1,9,IGHD3-22*01,5
2,12,IGHD2-2*03,21
9,12,IGHD3-16*02,1
11,0,IGHD5/OR15-5b*01,18
17,0,IGHD2-8*01,1
14,4,IGHD3-3*01,26
5,4,IGHD4-23*01,3
3,17,IGHD2-21*01,3
0,15,IGHD4-23*01,11
9,2,IGHD5/OR15-5b*01,3
9,12,IGHD3-22*01,9
4,11,IGHD2-15*01,25
10,16,IGHD3-16*02,2
9,10,IGHD3-10*01,179
8,8,IGHD6-13*01,1
6,20,IGHD3-16*01,1
6,13,IGHD3-10*02,11
6,10,IGHD3-10*02,3
3,5,IGHD2-21*01,15
6,8,IGHD3-22*01,11
4,4,IGHD1-14*01,4
2,4,IGHD4-17*01,23
10,7,IGHD3-16*02,5
5,4,IGHD3/OR15-3b*01,3
0,2,IGHD4-23*01,19
15,12,IGHD3-16*02,21
0,15,IGHD2-2*03,17
3,13,IGHD3-22*01,21
4,15,IGHD3-22*01,1
13,4,IGHD3-22*01,2
6,15,IGHD2-15*01,2
12,0,IGHD2-2*03,1
3,1,IGHD1-20*01,1
10,6,IGHD3-16*02,6
10,11,IGHD2/OR15-2b*01,1
13,4,IGHD2-21*02,2
11,0,IGHD3-3*02,1
0,21,IGHD2/OR15-2b*01,4
3,5,IGHD5-12*01,17
4,0,IGHD1/OR15-1b*01,8
1,2,IGHD4/OR15-4b*01,1
16,0,IGHD2-15*01,1
15,6,IGHD3-22*01,10
1,14,IGHD2-21*01,3
2,11,IGHD2-2*03,30
3,11,IGHD5-12*01,7
1,9,IGHD3-16*02,1
4,5,IGHD4-4*01,3
2,7,IGHD2-2*02,35
1,11,IGHD6-6*01,6
11,8,IGHD3-10*01,46
1,21,IGHD3-16*02,1
7,7,IGHD5/OR15-5b*01,2
2,6,IGHD3/OR15-3b*01,1
2,5,IGHD1-26*01,133
3,3,IGHD5/OR15-5b*01,6
7,6,IGHD6-19*01,26
0,12,IGHD3-16*01,1
3,6,IGHD2/OR15-2b*01,13
14,10,IGHD3-22*01,3
3,12,IGHD5-24*01,1
1,4,IGHD3-22*01,2
7,17,IGHD3-16*01,63
0,17,IGHD3-16*01,40
3,14,IGHD3-9*01,3
11,0,IGHD2-8*01,1
2,1,IGHD1-1*01,21
5,5,IGHD3-10*01,49
10,3,IGHD3-16*02,1
9,4,IGHD3-22*01,102
0,13,IGHD2-21*02,25
3,4,IGHD5-5*01,34
0,0,IGHD5-24*01,81
6,7,IGHD3-3*02,3
4,12,IGHD3-22*01,7
5,10,IGHD6-19*01,1
13,3,IGHD2-8*01,1
7,6,IGHD2-2*03,7
1,16,IGHD2-21*02,2
7,7,IGHD4/OR15-4b*01,1
2,8,IGHD6-13*01,37
3,2,IGHD3-3*01,21
13,1,IGHD2-2*03,3
9,0,IGHD2-21*01,21
1,10,IGHD2-2*02,12
11,9,IGHD3-10*01,52
4,9,IGHD1/OR15-1b*01,2
